cust_no,shouxin_date,fpd4,if_t4,istrans,basic_lr_score,k3dq_jst_re_score,k3dq_basic_mix_score,k3dq_xgb_add_score,k3dq_bc1_score,k3dq_bc2_score,k3dq_v2new_score,k3dq_xgblr_score,k3dq_xgbkmos_score,k3dq_xgbkmos_flag,k3dq_v3m3k11_score,k3dq_transkmos_score,ali_rain_score,bj_jc_m36_consume_cnt,credit_repayment_score_bj_2,td_xyf_dq_score,td_zhixin_score,hds_36m_purchase_steady,hds_36m_total_purchase_cnt,hds_36m_month_max_purchase_money_excp_doub11_12,hds_36m_doub11_12_total_purchase_money,hds_phone_rich_rank,hds_mobile_rich,hds_mobile_reli_rank,hds_recent_consumme_active_rank,ab_local_ratio,ab_mobile_cnt,app_type,cust_gender,cust_id_area,cust_work_city,idcard_district_grade,idcard_rural_flag,immediate_relation_cnt,operation_sys,relation_contact_cnt,study_app_cnt,selffill_degree,selffill_is_have_creditcard,selffill_marital_status,ab_local_cnt,ab_prov_cnt,hds_mobile_reli_rank_Ma,hds_mobile_reli_rank_Mb,hds_mobile_reli_rank_M0,is_ios,is_male,shouxin_month,data_parts,set
160043810324,2020-02-11,0,1,1,,,,,,,,,,,,,71.59,,504.0,15.299999999999999,624.0,,,,,,0.0,M0,,0.95,196.0,android,男,441721.0,440305.0,,,1.0,android,2.0,0.0,5.0,1.0,20.0,196.0,1.0,0,0,1,0.0,1.0,2020-02,2.0,1train
160050730057,2020-01-12,0,1,1,,,,,,,,,,,,,88.85,,563.0,17.1,556.0,,,,,,0.0,M0,,0.55,64.0,android,男,450422.0,442000.0,,,5.0,android,7.0,1.0,10.0,0.0,20.0,36.0,2.0,0,0,1,0.0,1.0,2020-01,1.0,1train
160052098131,2020-03-09,0,1,1,,,,,,,,,,,,,86.07,4.0,570.0,24.5,557.0,0.8517566197303751,5.0,158.9,0.0,1.0,0.0,Ma,2.0,0.69,57.0,android,男,432425.0,440604.0,,,6.0,android,6.0,0.0,5.0,1.0,20.0,42.0,4.0,1,0,0,0.0,1.0,2020-03,1.0,1train
160053999632,2020-04-24,0,1,1,,,,,,,,,,,,,70.59,8.0,554.0,8.0,608.0,0.8717778444204977,15.0,149.5,0.0,2.0,0.0,Ma,3.0,0.82,28.0,ios,女,130229.0,130229.0,2.0,0.0,6.0,iOS,8.0,0.0,15.0,0.0,10.0,23.0,4.0,1,0,0,1.0,0.0,2020-04,1.0,1train
160054080363,2020-04-26,0,1,1,,,,,,,,,,,,,55.86,,651.0,6.2,650.0,,0.0,0.0,0.0,,0.0,Ma,1.0,0.89,125.0,ios,男,441827.0,440113.0,,,3.0,iOS,4.0,0.0,20.0,1.0,10.0,111.0,9.0,1,0,0,1.0,1.0,2020-04,2.0,1train
160054488010,2020-05-05,0,1,1,,,,,,,,,,,,,86.43,1.0,533.0,14.0,585.0,0.0,1.0,6.9,0.0,1.0,0.0,Ma,1.0,0.91,135.0,android,男,440603.0,440604.0,3.0,0.0,4.0,android,6.0,1.0,10.0,0.0,10.0,130.0,6.0,1,0,0,0.0,1.0,2020-05,1.0,1train
160054592274,2020-05-07,0,1,1,,,,,,,,,,,,,89.17,30.0,521.0,3.0,620.0,0.9080578264427016,54.0,243.69,309.7,1.0,0.0,Ma,1.0,0.64,191.0,android,女,371002.0,340506.0,1.0,1.0,16.0,android,22.0,0.0,15.0,0.0,20.0,127.0,12.0,1,0,0,0.0,0.0,2020-05,1.0,1train
160056155926,2020-06-17,0,1,1,,,,,,,,,,,,,88.07,,476.0,10.4,570.0,,,,,,0.0,M0,,0.23,11.0,android,男,532627.0,532627.0,,,2.0,android,2.0,0.0,10.0,0.0,10.0,3.0,2.0,0,0,1,0.0,1.0,2020-06,1.0,1train
160056883447,2020-07-01,0,1,1,,,,,,,,,,,,,93.99,12.0,587.0,4.6,644.0,0.7903756677748671,20.0,163.2,0.0,1.0,0.0,Ma,1.0,0.94,31.0,android,女,460006.0,460100.0,,,4.0,android,6.0,2.0,10.0,0.0,20.0,30.0,2.0,1,0,0,0.0,0.0,2020-07,1.0,1train
160057158723,2020-07-06,0,1,1,,,,,,,,,,,,,47.63,46.0,543.0,18.8,598.0,0.7784025579174869,104.0,383.75,0.0,2.0,1.0,Ma,2.0,0.85,330.0,ios,女,350124.0,350124.0,1.0,1.0,13.0,iOS,21.0,0.0,30.0,1.0,20.0,282.0,15.0,1,0,0,1.0,0.0,2020-07,1.0,1train
160057514389,2020-07-12,0,1,1,,,,,,,,,,,,,88.1,7.0,570.0,9.2,647.0,0.048458149779734117,3.0,11.9,0.0,1.0,0.0,Ma,1.0,0.55,9.0,android,男,130183.0,130183.0,2.0,0.0,1.0,android,2.0,0.0,10.0,1.0,10.0,6.0,3.0,1,0,0,0.0,1.0,2020-07,1.0,1train
160057957403,2020-08-25,0,1,1,,,,,,,,,,,,,27.05,2.0,491.0,12.6,584.0,0.2445652173913047,3.0,45.8,0.0,1.0,0.0,Ma,2.0,0.07,13.0,android,男,210781.0,511011.0,4.0,1.0,0.0,android,0.0,1.0,10.0,0.0,10.0,1.0,4.0,1,0,0,0.0,1.0,2020-08,1.0,1train
160058256949,2020-07-26,0,1,1,,,,,,,,,,,,,20.87,,513.0,29.5,620.0,,,,,,0.0,M0,,0.77,681.0,ios,男,413026.0,410105.0,,,11.0,iOS,16.0,0.0,20.0,0.0,20.0,526.0,25.0,0,0,1,1.0,1.0,2020-07,1.0,1train
160059031236,2020-08-08,0,1,1,,,,,,,,,,,,,24.92,,638.0,7.2,718.0,,,,,,0.0,M0,,0.83,135.0,android,女,510904.0,510411.0,,,14.0,android,23.0,0.0,30.0,0.0,10.0,125.0,8.0,0,0,1,0.0,0.0,2020-08,1.0,1train
160061044022,2020-09-27,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,50.57,,465.0,8.8,598.0,,,,,,0.0,M0,,0.33,210.0,android,女,452328.0,441900.0,,,31.0,android,37.0,0.0,5.0,0.0,20.0,71.0,4.0,0,0,1,0.0,0.0,2020-09,2.0,1train
160061573080,2020-09-25,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,73.87,3.0,761.0,5.0,589.0,0.500417710944027,7.0,89.8,0.0,2.0,0.0,Ma,1.0,0.86,6.0,android,男,513822.0,511403.0,,,1.0,android,1.0,0.0,5.0,0.0,10.0,6.0,1.0,1,0,0,0.0,1.0,2020-09,1.0,1train
160062192332,2020-10-10,0,1,1,0.05130991620361471,0.2782,-99.0,0.012679334,0.07694400000000001,0.028333,,,,,,,3.52,4.0,585.0,10.9,670.0,0.6722754712173763,23.0,274.8,0.0,1.0,0.0,Ma,2.0,0.85,36.0,android,男,511023.0,510107.0,,,0.0,android,0.0,1.0,20.0,1.0,10.0,33.0,4.0,1,0,0,0.0,1.0,2020-10,2.0,1train
160063154709,2020-10-23,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,88.37,,552.0,5.2,684.0,,,,,,0.0,M0,,0.75,88.0,android,女,412727.0,410724.0,4.0,0.0,3.0,android,4.0,3.0,10.0,0.0,20.0,79.0,6.0,0,0,1,0.0,0.0,2020-10,2.0,1train
160064634198,2020-11-16,0,1,1,0.008683179265761731,0.2549,-99.0,0.02456498,0.035012,0.017797,-99.0,-99.0,,,,,77.15,1.0,454.0,4.2,647.0,0.19433198380566835,2.0,29.5,0.0,1.0,0.0,Ma,2.0,0.82,275.0,android,女,429004.0,420000.0,4.0,1.0,1.0,android,4.0,1.0,10.0,1.0,20.0,235.0,15.0,1,0,0,0.0,0.0,2020-11,2.0,1train
160064891195,2020-11-19,0,1,1,0.016110046152778845,0.2624,-99.0,0.009138781,0.024022,0.016921000000000002,0.025195,0.007615,,,,,79.93,6.0,595.0,6.5,685.0,0.8594607636166235,14.0,924.84,53.0,1.0,0.0,Ma,1.0,0.93,280.0,android,男,110103.0,110100.0,,,2.0,android,2.0,0.0,20.0,1.0,20.0,268.0,6.0,1,0,0,0.0,1.0,2020-11,2.0,1train
160065822244,2020-12-01,0,1,1,0.14076648775627562,0.3284,-99.0,0.03493596,0.035196,0.026660000000000003,0.055241,0.070154,,,,,84.98,,539.0,8.0,754.0,,,,,,0.0,M0,,0.07,11.0,android,男,612422.0,610902.0,,,3.0,android,5.0,0.0,5.0,0.0,10.0,1.0,4.0,0,0,1,0.0,1.0,2020-12,1.0,1train
160066689027,2020-12-13,0,1,1,0.04890007764210119,0.3632,-99.0,0.050195195,0.054168,0.017112,0.047291,0.041084,,,,,91.6,,415.0,9.2,598.0,,,,,,0.0,M0,,0.95,78.0,android,男,532123.0,530111.0,,,7.0,android,10.0,1.0,15.0,1.0,10.0,76.0,3.0,0,0,1,0.0,1.0,2020-12,2.0,1train
160031411678,2020-05-09,1,1,1,,,,,,,,,,,,,80.31,,619.0,14.5,547.0,,,,,,0.0,M0,,0.91,356.0,android,女,220724.0,220500.0,3.0,1.0,8.0,android,23.0,0.0,10.0,0.0,10.0,327.0,10.0,0,0,1,0.0,0.0,2020-05,2.0,1train
160049518440,2020-11-21,0,1,1,0.03539022160980392,0.2945,-99.0,0.03591309,0.041878,0.020596,0.011391,0.009172,,,,,15.33,7.0,511.0,8.3,594.0,0.8848821975040663,12.0,194.8,0.0,1.0,0.0,Ma,1.0,0.93,42.0,android,女,440823.0,440306.0,1.0,0.0,2.0,android,5.0,0.0,10.0,0.0,20.0,42.0,1.0,1,0,0,0.0,0.0,2020-11,2.0,1train
160051076879,2020-01-27,0,1,1,,,,,,,,,,,,,62.35,,519.0,4.8,593.0,,,,,,0.0,M0,,0.75,19.0,android,女,321323.0,321302.0,1.0,1.0,6.0,android,6.0,0.0,10.0,1.0,20.0,15.0,3.0,0,0,1,0.0,0.0,2020-01,2.0,1train
160052825297,2020-03-27,0,1,1,,,,,,,,,,,,,77.2,24.0,594.0,4.2,621.0,1.0800409459705294,146.0,387.7,47.7,1.0,0.0,Ma,5.0,0.87,105.0,android,女,410423.0,410423.0,2.0,0.0,3.0,android,4.0,0.0,10.0,1.0,20.0,96.0,7.0,1,0,0,0.0,0.0,2020-03,1.0,1train
160053414229,2020-04-10,0,1,1,,,,,,,,,,,,,45.63,14.0,500.0,15.2,607.0,0.9970126203490056,16.0,139.0,0.0,,4.0,Ma,1.0,0.7,75.0,ios,女,431022.0,430102.0,3.0,0.0,0.0,iOS,1.0,0.0,20.0,1.0,20.0,53.0,8.0,1,0,0,1.0,0.0,2020-04,2.0,1train
160053729467,2020-04-17,0,1,1,,,,,,,,,,,,,59.5,4.0,584.0,7.4,593.0,0.7665835194742363,12.0,48.8,0.0,1.0,0.0,Ma,1.0,0.84,275.0,android,男,510106.0,510105.0,,,12.0,android,16.0,1.0,20.0,1.0,10.0,248.0,7.0,1,0,0,0.0,1.0,2020-04,2.0,1train
160053756788,2020-04-17,0,1,1,,,,,,,,,,,,,14.99,11.0,785.0,6.5,681.0,1.070757202068226,14.0,858.0,339.0,2.0,1.0,Ma,2.0,0.93,731.0,ios,男,330602.0,330602.0,3.0,0.0,14.0,iOS,14.0,0.0,10.0,1.0,20.0,685.0,13.0,1,0,0,1.0,1.0,2020-04,1.0,1train
160054811202,2020-05-12,0,1,1,,,,,,,,,,,,,70.95,4.0,682.0,7.8,565.0,0.8738679376904895,6.0,188.0,0.0,1.0,0.0,Ma,1.0,0.39,119.0,android,男,371121.0,371121.0,1.0,1.0,5.0,android,15.0,3.0,30.0,1.0,10.0,51.0,9.0,1,0,0,0.0,1.0,2020-05,2.0,1train
160055343682,2020-05-27,0,1,1,,,,,,,,,,,,,82.79,4.0,485.0,9.700000000000001,526.0,0.2936779154207604,12.0,60.57,16.8,1.0,0.0,Ma,2.0,0.9,78.0,android,男,410526.0,140525.0,1.0,1.0,9.0,android,13.0,0.0,10.0,0.0,20.0,70.0,7.0,1,0,0,0.0,1.0,2020-05,2.0,1train
160057247479,2020-07-22,0,1,1,,,,,,,,,,,,,98.11,4.0,558.0,9.6,694.0,0.65881010725766,5.0,98.0,0.0,2.0,1.0,Ma,2.0,0.88,8.0,ios,男,612426.0,610112.0,,,1.0,iOS,1.0,0.0,10.0,0.0,10.0,7.0,2.0,1,0,0,1.0,1.0,2020-07,1.0,1train
160057333743,2020-07-10,0,1,1,,,,,,,,,,,,,66.84,,470.0,15.2,481.0,,,,,,0.0,M0,,0.89,189.0,android,男,440921.0,440115.0,,,10.0,android,11.0,1.0,10.0,1.0,10.0,172.0,11.0,0,0,1,0.0,1.0,2020-07,2.0,1train
160058634610,2020-08-01,0,1,1,,,,,,,,,,,,,45.89,,585.0,24.2,588.0,,,,,,0.0,M0,,0.9,57.0,android,男,410223.0,410223.0,2.0,1.0,3.0,android,7.0,0.0,15.0,1.0,20.0,53.0,5.0,0,0,1,0.0,1.0,2020-08,2.0,1train
160059467860,2020-08-16,0,1,1,,,,,,,,,,,,,53.2,10.0,602.0,5.8999999999999995,699.0,0.9068103032690354,17.0,388.0,0.0,2.0,0.0,Ma,1.0,0.9,160.0,android,男,522129.0,330381.0,,,11.0,android,24.0,0.0,15.0,0.0,10.0,147.0,7.0,1,0,0,0.0,1.0,2020-08,2.0,1train
160060466798,2020-09-04,0,1,1,,,,,,,,,,,,,88.2,18.0,647.0,8.6,604.0,0.7861671626856753,25.0,147.9,0.0,1.0,0.0,Ma,3.0,0.67,150.0,ios,女,342530.0,341825.0,3.0,1.0,7.0,iPhone OS,11.0,0.0,5.0,0.0,20.0,101.0,9.0,1,0,0,1.0,0.0,2020-09,1.0,1train
160061890139,2020-10-02,0,1,1,0.02429835831362468,0.2397,-99.0,0.042113736,0.028733,0.01571,,,,,,,58.9,,501.0,5.1000000000000005,630.0,,,,,,0.0,M0,,0.77,80.0,ios,女,510821.0,350602.0,,,10.0,iOS,16.0,0.0,20.0,0.0,20.0,66.0,7.0,0,0,1,1.0,0.0,2020-10,2.0,1train
160062710329,2020-10-18,0,1,1,0.04657536476707327,0.3826,-99.0,0.03703856,0.032539,0.031577,,,,,,,-1.0,,503.0,6.2,589.0,,,,,,,-99,,0.85,60.0,android,男,370827.0,330326.0,3.0,0.0,3.0,android,4.0,0.0,5.0,1.0,10.0,55.0,4.0,0,0,0,0.0,1.0,2020-10,2.0,1train
160063366416,2020-10-26,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,62.1,41.0,409.0,17.6,539.0,0.7801989402149629,70.0,278.5,208.0,2.0,0.0,Ma,5.0,0.18,33.0,ios,女,230422.0,130209.0,3.0,1.0,6.0,iOS,8.0,0.0,15.0,1.0,10.0,6.0,11.0,1,0,0,1.0,0.0,2020-10,1.0,1train
160064122959,2020-11-07,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,50.74,,343.0,12.5,550.0,,,,,,0.0,M0,,0.67,2.0,android,男,350322.0,350211.0,4.0,0.0,2.0,android,2.0,0.0,10.0,0.0,10.0,2.0,1.0,0,0,1,0.0,1.0,2020-11,2.0,1train
160064929523,2020-11-20,0,1,1,0.044886354238261685,0.3273,-99.0,0.03853081,0.041529,0.021599,0.05119,0.036152,,,,,77.96,,497.0,8.7,610.0,,,,,,0.0,M0,,0.97,75.0,android,男,440111.0,440111.0,2.0,0.0,2.0,android,2.0,0.0,10.0,1.0,10.0,75.0,1.0,0,0,1,0.0,1.0,2020-11,1.0,1train
160065397091,2020-11-26,0,1,1,0.05034647652237143,0.252,-99.0,0.035005666,0.03934,0.025311,0.035735,0.012417,,,,,53.84,3.0,502.0,4.5,631.0,1.0,3.0,79.9,0.0,1.0,0.0,Ma,1.0,0.79,48.0,android,女,440782.0,440705.0,3.0,0.0,4.0,android,8.0,0.0,15.0,0.0,10.0,38.0,9.0,1,0,0,0.0,0.0,2020-11,2.0,1train
160065873199,2020-12-02,0,1,1,0.08457252683166519,0.2754,-99.0,0.01581471,0.06756000000000001,0.034922,0.016655,0.020556,,,,,39.84,12.0,672.0,5.7,575.0,0.9900810746611914,26.0,367.0,0.0,3.0,0.0,Ma,2.0,0.9,30.0,android,男,440582.0,310100.0,2.0,1.0,4.0,android,4.0,0.0,15.0,0.0,10.0,27.0,4.0,1,0,0,0.0,1.0,2020-12,2.0,1train
160065967584,2020-12-25,0,1,1,0.02641806354980893,0.2348,-99.0,0.022017432000000003,0.024138,0.016365,0.071725,0.05745,-99.0,-99.0,,,78.48,9.0,522.0,8.4,621.0,0.6391483917422203,9.0,98.0,0.0,2.0,1.0,Ma,3.0,0.87,105.0,ios,男,610481.0,610481.0,,,7.0,iOS,10.0,0.0,10.0,1.0,20.0,91.0,7.0,1,0,0,1.0,1.0,2020-12,2.0,1train
160066358856,2020-12-08,0,1,1,0.1206620065074731,0.2318,-99.0,0.03749343,0.026443,0.02206,0.02502,0.033755,,,,,74.2,1.0,493.0,6.6,640.0,0.0,1.0,57.6,0.0,1.0,0.0,Ma,1.0,0.76,54.0,android,男,520221.0,520100.0,,,11.0,android,16.0,0.0,5.0,0.0,10.0,48.0,4.0,1,0,0,0.0,1.0,2020-12,1.0,1train
160023896147,2020-09-09,0,1,1,-99.0,0.061656,-99.0,,,,,,,,,,76.4,3.0,536.0,5.8999999999999995,708.0,0.28243040531357794,6.0,64.0,0.0,1.0,0.0,Ma,1.0,0.71,17.0,android,女,331002.0,331003.0,3.0,0.0,0.0,android,0.0,0.0,10.0,0.0,20.0,12.0,2.0,1,0,0,0.0,0.0,2020-09,1.0,1train
160051733872,2020-02-26,0,1,1,,,,,,,,,,,,,68.95,1.0,473.0,9.000000000000002,595.0,0.0,1.0,98.0,0.0,1.0,0.0,Ma,1.0,0.54,29.0,android,男,411324.0,411324.0,1.0,0.0,5.0,android,8.0,1.0,5.0,1.0,10.0,22.0,7.0,1,0,0,0.0,1.0,2020-02,2.0,1train
160052072639,2020-03-08,0,1,1,,,,,,,,,,,,,54.21,9.0,511.0,6.4,764.0,1.0154972841401493,9.0,119.0,230.0,1.0,0.0,Ma,2.0,0.92,161.0,android,男,350525.0,350213.0,3.0,0.0,3.0,android,6.0,1.0,5.0,1.0,20.0,157.0,3.0,1,0,0,0.0,1.0,2020-03,2.0,1train
160052688157,2020-03-24,0,1,1,,,,,,,,,,,,,12.0,9.0,606.0,3.9,713.0,0.39577537910465815,13.0,70.8,78.93,2.0,1.0,Ma,1.0,0.89,612.0,ios,男,341225.0,341282.0,2.0,1.0,4.0,iOS,15.0,0.0,15.0,1.0,20.0,551.0,13.0,1,0,0,1.0,1.0,2020-03,2.0,1train
160052795682,2020-03-26,0,1,1,,,,,,,,,,,,,59.06,8.0,484.0,9.799999999999999,657.0,0.4852682972784689,10.0,99.0,0.0,1.0,0.0,Ma,2.0,0.8,67.0,ios,男,450981.0,450981.0,,,0.0,iOS,0.0,0.0,30.0,1.0,10.0,56.0,3.0,1,0,0,1.0,1.0,2020-03,1.0,1train
160054471586,2020-05-05,0,1,1,,,,,,,,,,,,,42.63,15.0,607.0,3.6,603.0,0.9179440651621866,27.0,247.0,39.8,1.0,0.0,Ma,1.0,0.87,47.0,ios,女,130733.0,110100.0,3.0,1.0,4.0,iOS,5.0,0.0,20.0,1.0,20.0,41.0,2.0,1,0,0,1.0,0.0,2020-05,2.0,1train
160055787398,2020-06-09,0,1,1,,,,,,,,,,,,,27.98,,490.0,12.200000000000001,501.0,,,,,,0.0,M0,,0.21,79.0,ios,女,372930.0,410184.0,4.0,0.0,7.0,iOS,9.0,0.0,10.0,0.0,20.0,17.0,8.0,0,0,1,1.0,0.0,2020-06,2.0,1train
160058253287,2020-07-25,0,1,1,,,,,,,,,,,,,49.85,8.0,712.0,10.200000000000001,639.0,0.8954319047575847,31.0,139.0,0.0,1.0,0.0,Ma,3.0,0.86,706.0,android,男,510921.0,110100.0,,,15.0,android,24.0,0.0,30.0,1.0,20.0,632.0,18.0,1,0,0,0.0,1.0,2020-07,1.0,1train
160061065752,2020-09-14,0,1,1,-99.0,-99.0,-99.0,,-99.0,-99.0,,,,,,,43.13,,536.0,31.099999999999998,554.0,,,,,,,-99,,0.65,28.0,android,男,522323.0,522323.0,,,3.0,android,4.0,0.0,5.0,0.0,20.0,26.0,3.0,0,0,0,0.0,1.0,2020-09,2.0,1train
160061534960,2020-09-24,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,62.24,2.0,547.0,7.4,586.0,0.0,2.0,98.9,0.0,1.0,0.0,Ma,1.0,0.49,180.0,android,男,372929.0,370211.0,2.0,0.0,12.0,android,18.0,0.0,10.0,0.0,20.0,94.0,13.0,1,0,0,0.0,1.0,2020-09,1.0,1train
160062500836,2020-10-14,0,1,1,0.010726867657406826,0.2344,-99.0,0.008924811,0.012589,0.016059999999999998,,,,,,,49.17,22.0,695.0,8.1,605.0,1.1462768114273334,26.0,199.0,83.54,1.0,0.0,Ma,1.0,0.92,152.0,android,女,410621.0,410621.0,1.0,0.0,16.0,android,23.0,1.0,30.0,1.0,20.0,143.0,7.0,1,0,0,0.0,0.0,2020-10,2.0,1train
160062508674,2020-10-14,0,1,1,0.022830103486626552,0.2242,-99.0,0.0090971375,0.028835000000000006,0.016277,,,,,,,77.67,12.0,638.0,5.8,707.0,1.001299876102092,18.0,139.0,0.0,,0.0,Ma,1.0,0.85,54.0,ios,男,140221.0,140100.0,4.0,1.0,7.0,iOS,11.0,0.0,20.0,1.0,10.0,46.0,5.0,1,0,0,1.0,1.0,2020-10,1.0,1train
160062542833,2020-10-25,0,1,1,0.033608007758830626,0.3505,-99.0,0.014668775,0.052285000000000005,0.018733,,,,,,,54.85,2.0,642.0,3.5,659.0,,1.0,0.0,0.0,1.0,0.0,Ma,2.0,0.58,221.0,android,男,512923.0,440304.0,,,1.0,android,6.0,0.0,15.0,1.0,20.0,136.0,19.0,1,0,0,0.0,1.0,2020-10,2.0,1train
160065623605,2020-11-28,0,1,1,0.0305964106810121,0.2793,-99.0,0.018353786,0.011314,0.012892,0.08404199999999999,0.054251,,,,,-1.0,2.0,536.0,16.1,574.0,0.6643159379407616,2.0,59.0,0.0,1.0,0.0,Ma,1.0,0.9,84.0,android,女,350722.0,350722.0,4.0,1.0,5.0,android,8.0,0.0,5.0,0.0,20.0,81.0,4.0,1,0,0,0.0,0.0,2020-11,1.0,1train
160067203684,2020-12-22,0,1,1,0.001576866941938108,0.1914,-99.0,0.034525838,0.024015,0.014237,0.020722,0.05052,,,,,91.34,3.0,609.0,6.8999999999999995,546.0,0.22019877622752607,3.0,23.8,0.0,1.0,0.0,Ma,1.0,0.98,786.0,ios,女,530324.0,530324.0,,,12.0,iOS,14.0,0.0,20.0,1.0,20.0,771.0,9.0,1,0,0,1.0,0.0,2020-12,1.0,1train
160050321589,2020-01-03,0,1,1,,,,,,,,,,,,,88.79,3.0,343.0,6.6,603.0,1.0,3.0,65.7,0.0,2.0,1.0,Mb,3.0,1.0,1.0,ios,女,120222.0,320115.0,1.0,1.0,0.0,iOS,0.0,0.0,20.0,0.0,20.0,1.0,1.0,0,1,0,1.0,0.0,2020-01,1.0,1train
160050493238,2020-05-07,0,1,1,,,,,,,,,,,,,66.28,,666.0,17.8,626.0,,,,,,0.0,M0,,0.86,35.0,android,男,420103.0,420112.0,3.0,1.0,2.0,android,4.0,0.0,10.0,0.0,10.0,31.0,5.0,0,0,1,0.0,1.0,2020-05,2.0,1train
160051176661,2020-02-02,0,1,1,,,,,,,,,,,,,61.71,1.0,562.0,6.7,622.0,0.0,2.0,26.0,0.0,1.0,0.0,Ma,1.0,0.86,26.0,android,男,440882.0,440882.0,2.0,0.0,0.0,android,0.0,0.0,5.0,0.0,20.0,25.0,2.0,1,0,0,0.0,1.0,2020-02,1.0,1train
160052146444,2020-03-10,0,1,1,,,,,,,,,,,,,71.01,,451.0,5.6,644.0,,,,,,0.0,M0,,0.73,51.0,ios,男,342201.0,340100.0,,,0.0,iOS,0.0,0.0,10.0,1.0,10.0,38.0,5.0,0,0,1,1.0,1.0,2020-03,1.0,1train
160053806406,2020-04-20,0,1,1,,,,,,,,,,,,,90.85,1.0,498.0,5.3,728.0,0.0,2.0,11.7,0.0,1.0,0.0,Ma,1.0,0.76,82.0,android,男,362324.0,330100.0,3.0,1.0,2.0,android,3.0,1.0,5.0,0.0,20.0,64.0,5.0,1,0,0,0.0,1.0,2020-04,2.0,1train
160054056599,2020-04-25,0,1,1,,,,,,,,,,,,,50.97,4.0,679.0,14.5,570.0,0.5785045571410494,4.0,109.0,0.0,2.0,0.0,Ma,1.0,0.47,14.0,android,男,620422.0,620402.0,,,3.0,android,3.0,2.0,30.0,1.0,10.0,8.0,3.0,1,0,0,0.0,1.0,2020-04,1.0,1train
160054783039,2020-05-12,0,1,1,,,,,,,,,,,,,87.56,3.0,613.0,4.7,641.0,0.7253737491164509,3.0,79.0,0.0,1.0,0.0,Ma,1.0,0.9,48.0,ios,女,371581.0,371526.0,3.0,1.0,4.0,iOS,10.0,0.0,15.0,0.0,20.0,45.0,3.0,1,0,0,1.0,0.0,2020-05,2.0,1train
160055124396,2020-05-20,1,1,1,,,,,,,,,,,,,93.37,,424.0,20.8,503.0,,,,,,0.0,M0,,1.0,2.0,android,男,642221.0,640402.0,,,3.0,android,3.0,0.0,10.0,0.0,20.0,2.0,1.0,0,0,1,0.0,1.0,2020-05,2.0,1train
160055458224,2020-06-21,0,1,1,,,,,,,,,,,,,75.45,,514.0,29.7,511.0,,,,,,0.0,M0,,0.67,62.0,android,男,152322.0,152502.0,3.0,1.0,0.0,android,1.0,3.0,20.0,0.0,10.0,51.0,9.0,0,0,1,0.0,1.0,2020-06,2.0,1train
160056428671,2020-06-21,0,1,1,,,,,,,,,,,,,63.86,3.0,521.0,12.9,587.0,0.14173228346456693,6.0,145.0,0.0,1.0,0.0,Ma,4.0,0.64,878.0,ios,男,350524.0,350213.0,4.0,0.0,11.0,iOS,17.0,0.0,15.0,0.0,10.0,559.0,17.0,1,0,0,1.0,1.0,2020-06,1.0,1train
160058741631,2020-11-08,0,1,1,0.01446030741995929,0.287,-99.0,0.02762993,0.020954,0.021192,-99.0,-99.0,,,,,88.12,2.0,594.0,3.4,609.0,0.0918918918918919,8.0,202.0,0.0,,,-99,,0.55,34.0,android,女,440921.0,440307.0,,,4.0,android,7.0,3.0,5.0,1.0,20.0,29.0,4.0,0,0,0,0.0,0.0,2020-11,1.0,1train
160058844431,2020-08-05,0,1,1,,,,,,,,,,,,,-1.0,,366.0,5.8999999999999995,583.0,,,,,,0.0,M0,,1.0,75.0,android,女,232126.0,230126.0,,,14.0,android,21.0,0.0,15.0,1.0,20.0,75.0,1.0,0,0,1,0.0,0.0,2020-08,1.0,1train
160059125288,2020-08-11,0,1,1,,,,,,,,,,,,,44.71,,502.0,29.0,569.0,,,,,,0.0,M0,,0.85,159.0,android,男,430321.0,430321.0,4.0,1.0,3.0,android,4.0,2.0,10.0,1.0,20.0,139.0,4.0,0,0,1,0.0,1.0,2020-08,2.0,1train
160059137092,2020-08-11,0,1,1,,,,,,,,,,,,,36.6,2.0,592.0,13.299999999999999,608.0,0.14572864321608042,2.0,39.9,0.0,1.0,0.0,Ma,3.0,0.79,67.0,android,男,431022.0,110100.0,3.0,0.0,7.0,android,8.0,1.0,5.0,0.0,10.0,53.0,4.0,1,0,0,0.0,1.0,2020-08,2.0,1train
160059354406,2020-08-17,0,1,1,,,,,,,,,,,,,93.28,,583.0,5.4,640.0,,,,,,0.0,M0,,0.84,67.0,android,女,522701.0,522701.0,,,12.0,android,16.0,0.0,20.0,1.0,10.0,59.0,7.0,0,0,1,0.0,0.0,2020-08,1.0,1train
